service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
14703040320-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3813046650-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4971023829-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12858046399-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
23100052135-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
2377062344-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3880005485-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13113037319-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14030042381-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5552011861-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13115037352-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
21051053004-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2325060787-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
15532039777-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1045053417-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14799048370-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12891052882-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
13223043422-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
6008011155-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12874046528-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14302054565-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14249045538-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
1981053583-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5501036633-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
23100027951-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14258044112-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1982035854-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
5545003307-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1062059370-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
18028052215-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14277038006-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
12913041888-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3100033887-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4973028576-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
15471039076-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5580003937-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1064059960-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
50051017913-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14797029075-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
4955028316-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3905041673-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
50051018175-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
12913041817-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5552011743-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14258044210-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
7001018771-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2377062339-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3130052517-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
15532054181-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
2396063409-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
13149037688-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14769040820-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14020042893-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
15447038706-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2373062155-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14313060459-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
13149037658-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23500063295-20160922135358_v46.7,20161030,20161231,0,1,1,1,0,0,0
14797028785-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051018010-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14625040090-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
12913041849-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3911041741-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
18025052394-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
23500063282-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
17000062903-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3100034240-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1064059893-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15532054187-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2377062446-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14299044727-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14274053160-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
51100017375-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
23100028035-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
13149037690-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1984053948-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
14233045321-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
15497039576-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
4915006322-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14685042080-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14756054223-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3922046168-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
7008029420-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1026047468-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14797028868-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5575019851-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3100033857-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14756040614-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12913041839-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14798048863-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
13087037164-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
13154037700-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1051016306-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
18028052225-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
21051010336-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14258044192-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
15375038596-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
15456039017-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14312054736-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14248047822-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14020043003-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
8300033758-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
1982053833-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14655040200-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5580019882-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
7007023244-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14255047672-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
21259043260-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
18025000163-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14595039977-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14267044341-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12891052947-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
4955028263-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4955028317-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
17000022688-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
2373062191-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
17000022791-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
6009015065-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
7003018517-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
6008011116-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1047053295-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5545003312-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5550011215-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
51100029867-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3905041613-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14797029104-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14625040077-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12528042054-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1034047337-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4955028352-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14030042284-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
4915006327-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14299044731-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
17000062916-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
17000017194-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
23100063334-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14258044279-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14798048772-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14299044662-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14306060270-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3886005707-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14715054203-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
21054043336-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3886005648-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1060025652-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14277052677-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14798048863-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14274053138-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3803041127-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3100034453-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14223046547-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14258044287-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
13087037137-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
15334038325-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14798048875-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3813046693-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14243045564-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1719058509-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5565034773-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
17000017289-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
50051036298-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14099043353-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1062059423-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12913041871-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14302054513-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14655040261-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
7001018778-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14233045409-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
18028000003-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
17000062876-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14233045298-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23500063294-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
1982053826-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14258044113-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14312054576-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
6009015070-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14392045183-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4915006259-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14020042978-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14798048818-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
2373062203-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1033047427-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5552011845-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14258044304-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
18183046220-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3803041057-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1064060079-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14797029059-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3100034291-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14769040868-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
2368061997-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
18207011005-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
18028052301-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
17000035422-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
15487039378-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051063218-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3922046191-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
7007018657-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
14007036887-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
21267043301-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1981053550-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
23100017756-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
50051035743-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
7009027596-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
7007018664-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,0
14769040854-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3945041912-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1982053748-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1060029370-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5550011320-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5500026708-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12891052917-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14020042882-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
17000022792-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
13115037333-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1062059575-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14274053123-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5575019857-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
18114043232-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
7005018556-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
7005018559-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
13079037095-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1982053780-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
23500063265-20160922135358_v46.7,20161030,20161231,0,1,1,1,0,0,0
13223043393-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14769040906-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
15487039380-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5505058373-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12913041864-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4975007264-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
7007018691-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3555039853-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12858046381-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
18028000047-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1035053434-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
15471039120-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14721047099-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2368061989-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14233045434-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
17000017273-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1045053318-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2362061515-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14625040120-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1064060055-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
12860046475-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13115037362-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4974028644-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14302054440-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3905041612-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3922053272-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
2353061011-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,0
13170037874-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14274053148-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2362061432-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14756040604-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14306060321-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
1063059753-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12850045819-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14756040617-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5580019921-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3100034143-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
50051063223-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
5500011465-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
12843041248-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
6008032488-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
8300033658-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14258044194-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14020042920-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
13224043558-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3813046574-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
13222043709-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15532054176-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
18213043228-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1984053980-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
1043042152-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23100052089-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3130052485-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14267044497-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5550034600-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1981016534-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
51100029741-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
4972028451-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
7007018673-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
2378062815-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14799048343-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14797029095-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
17000017228-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
7011018744-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
18028052267-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14797028781-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
17000062917-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
15354038561-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
13154037702-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12879046015-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5550034642-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14798048856-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
8300033688-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,1
50051017908-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
15512039745-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1983053926-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12822046242-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1985054020-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
18079043262-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
7007018672-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,1
1984053969-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
4971023826-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15454038833-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14267044547-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
7380010484-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14277037954-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
1983053937-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3564027806-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
5545003300-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
13115037335-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5500026750-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14246047843-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4975007264-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
13135037503-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
8300033640-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
3880005474-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1035047529-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12860046469-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2360062676-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14306060341-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
51100052060-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
1982053827-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
4915006275-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3886005656-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14274043996-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14010042451-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
6009015142-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
